Data/Hora, Temperatura Externa, Temperatura Interna, Temperatura Referencia, Sinal de Controle
2021-09-07 16:44:46, 32.208, 33.312, 30.000, -100%
2021-09-07 16:44:48, 32.211, 33.250, 30.000, -100%
2021-09-07 16:44:50, 32.214, 33.188, 30.000, -100%
2021-09-07 16:44:52, 32.217, 33.188, 30.000, -100%
2021-09-07 16:44:54, 32.219, 33.125, 30.000, -100%
2021-09-07 16:44:56, 32.221, 33.125, 30.000, -100%
2021-09-07 16:44:58, 32.223, 33.125, 30.000, -100%
2021-09-07 16:45:00, 32.226, 33.000, 30.000, -100%
2021-09-07 16:45:02, 32.228, 33.000, 30.000, -100%
2021-09-07 16:45:04, 32.230, 33.000, 30.000, -100%
2021-09-07 16:45:06, 32.232, 32.938, 30.000, -100%
2021-09-07 16:45:08, 32.233, 32.938, 30.000, -100%
2021-09-07 16:45:10, 32.235, 32.938, 30.000, -100%
2021-09-07 16:45:12, 32.236, 32.875, 30.000, -100%
2021-09-07 16:45:14, 32.237, 32.812, 30.000, -100%
2021-09-07 16:45:16, 32.239, 32.812, 30.000, -100%
2021-09-07 16:45:18, 32.241, 32.750, 30.000, -100%
2021-09-07 16:45:20, 32.244, 32.688, 30.000, -100%
2021-09-07 16:45:22, 32.246, 32.688, 30.000, -100%
2021-09-07 16:45:24, 32.249, 32.688, 30.000, -100%
2021-09-07 16:45:26, 32.251, 32.688, 30.000, -100%
2021-09-07 16:45:28, 32.254, 32.688, 30.000, -100%
2021-09-07 16:45:30, 32.256, 32.562, 30.000, -100%
2021-09-07 16:45:32, 32.259, 32.562, 30.000, -100%
2021-09-07 16:45:34, 32.262, 32.562, 30.000, -100%
2021-09-07 16:45:36, 32.264, 32.562, 30.000, -100%
2021-09-07 16:45:38, 32.267, 32.500, 30.000, -100%
2021-09-07 16:45:40, 32.270, 32.500, 30.000, -100%
2021-09-07 16:45:42, 32.272, 32.500, 30.000, -100%
2021-09-07 16:45:44, 32.273, 32.438, 30.000, -100%
2021-09-07 16:45:46, 32.276, 32.438, 30.000, -100%
2021-09-07 16:45:48, 32.278, 32.375, 30.000, -100%
2021-09-07 16:45:50, 32.279, 32.312, 30.000, -100%
2021-09-07 16:45:52, 32.281, 32.312, 30.000, -100%
2021-09-07 16:45:54, 32.283, 32.312, 30.000, -100%
2021-09-07 16:45:56, 32.285, 32.312, 30.000, -100%
2021-09-07 16:45:58, 32.286, 32.312, 30.000, -100%
2021-09-07 16:46:00, 32.289, 32.250, 30.000, -100%
2021-09-07 16:46:02, 32.290, 32.250, 30.000, -100%
2021-09-07 16:46:04, 32.291, 32.250, 67.000, 100%
2021-09-07 16:46:06, 32.293, 32.250, 67.000, 100%
2021-09-07 16:46:08, 32.294, 32.188, 67.000, 100%
2021-09-07 16:46:10, 32.296, 32.188, 67.000, 100%
2021-09-07 16:46:12, 32.297, 32.250, 67.000, 100%
2021-09-07 16:46:14, 32.299, 32.438, 67.000, 100%
2021-09-07 16:46:16, 32.300, 32.438, 67.000, 100%
2021-09-07 16:46:18, 32.301, 32.625, 67.000, 100%
2021-09-07 16:46:20, 32.302, 32.938, 67.000, 100%
2021-09-07 16:46:22, 32.302, 32.938, 67.000, 100%
2021-09-07 16:46:24, 32.302, 33.250, 67.000, 100%
2021-09-07 16:46:26, 32.302, 34.000, 67.000, 100%
2021-09-07 16:46:28, 32.301, 34.000, 67.000, 100%
2021-09-07 16:46:30, 32.300, 34.500, 67.000, 100%
2021-09-07 16:46:32, 32.300, 35.062, 67.000, 100%
2021-09-07 16:46:34, 32.301, 35.062, 67.000, 100%
2021-09-07 16:46:36, 32.302, 35.625, 67.000, 100%
2021-09-07 16:46:38, 32.303, 36.312, 67.000, 100%
2021-09-07 16:46:40, 32.306, 36.312, 67.000, 100%
2021-09-07 16:46:42, 32.307, 36.875, 67.000, 100%
2021-09-07 16:46:44, 32.309, 38.312, 67.000, 100%
2021-09-07 16:46:46, 32.311, 38.312, 67.000, 100%
2021-09-07 16:46:48, 32.314, 39.062, 67.000, 100%
2021-09-07 16:46:50, 32.315, 39.812, 67.000, 100%
2021-09-07 16:46:52, 32.318, 39.812, 67.000, 100%
2021-09-07 16:46:54, 32.320, 40.562, 67.000, 100%
2021-09-07 16:46:56, 32.322, 41.375, 67.000, 100%
2021-09-07 16:46:58, 32.325, 41.375, 67.000, 100%
2021-09-07 16:47:00, 32.327, 43.062, 67.000, 100%
2021-09-07 16:47:02, 32.329, 43.938, 67.000, 100%
2021-09-07 16:47:04, 32.331, 43.938, 67.000, 100%
2021-09-07 16:47:06, 32.334, 44.812, 67.000, 100%
2021-09-07 16:47:08, 32.336, 45.688, 67.000, 100%
2021-09-07 16:47:10, 32.338, 45.688, 67.000, 100%
2021-09-07 16:47:12, 32.340, 46.562, 67.000, 100%
2021-09-07 16:47:14, 32.342, 47.438, 67.000, 100%
2021-09-07 16:47:16, 32.345, 47.438, 67.000, 100%
2021-09-07 16:47:18, 32.347, 49.312, 67.000, 100%
2021-09-07 16:47:20, 32.350, 50.250, 67.000, 100%
2021-09-07 16:47:22, 32.352, 50.250, 67.000, 100%
2021-09-07 16:47:24, 32.354, 51.188, 67.000, 100%
2021-09-07 16:47:26, 32.355, 52.125, 67.000, 100%
2021-09-07 16:47:28, 32.357, 52.125, 67.000, 100%
2021-09-07 16:47:30, 32.356, 53.062, 67.000, 100%
2021-09-07 16:47:32, 32.356, 54.000, 67.000, 100%
2021-09-07 16:47:34, 32.355, 54.000, 67.000, 100%
2021-09-07 16:47:36, 32.354, 55.875, 67.000, 100%
2021-09-07 16:47:38, 32.353, 56.875, 67.000, 100%
2021-09-07 16:47:40, 32.352, 56.875, 67.000, 100%
2021-09-07 16:47:42, 32.351, 57.812, 67.000, 100%
2021-09-07 16:47:44, 32.352, 58.750, 67.000, 100%
2021-09-07 16:47:46, 32.352, 58.750, 67.000, 100%
2021-09-07 16:47:48, 32.354, 59.750, 67.000, 100%
2021-09-07 16:47:50, 32.357, 60.688, 67.000, 100%
2021-09-07 16:47:52, 32.360, 60.688, 67.000, 100%
2021-09-07 16:47:54, 32.364, 62.562, 67.000, 100%
2021-09-07 16:47:56, 32.369, 63.500, 67.000, 100%
2021-09-07 16:47:58, 32.375, 63.500, 67.000, 100%
2021-09-07 16:48:00, 32.380, 64.500, 67.000, 100%
2021-09-07 16:48:02, 32.385, 65.438, 67.000, 0%
2021-09-07 16:48:04, 32.389, 65.438, 67.000, 0%
2021-09-07 16:48:06, 32.394, 66.375, 67.000, 0%
2021-09-07 16:48:08, 32.397, 67.312, 67.000, 0%
2021-09-07 16:48:10, 32.402, 67.312, 67.000, 0%
2021-09-07 16:48:12, 32.408, 68.875, 67.000, 0%
2021-09-07 16:48:14, 32.412, 69.625, 67.000, -100%
2021-09-07 16:48:16, 32.417, 69.625, 67.000, -100%
2021-09-07 16:48:18, 32.421, 70.312, 67.000, -100%
2021-09-07 16:48:20, 32.425, 70.688, 67.000, -100%
2021-09-07 16:48:22, 32.430, 70.688, 67.000, -100%
2021-09-07 16:48:24, 32.435, 70.812, 67.000, -100%
2021-09-07 16:48:26, 32.441, 70.812, 67.000, -100%
2021-09-07 16:48:28, 32.447, 70.812, 67.000, -100%
2021-09-07 16:48:30, 32.450, 70.875, 67.000, -100%
2021-09-07 16:48:32, 32.455, 70.812, 67.000, -100%
2021-09-07 16:48:34, 32.461, 70.812, 67.000, -100%
2021-09-07 16:48:36, 32.467, 70.688, 67.000, -100%
